uniqueId,date,tag,sub_type,type,rating,cost,predicted_ctr
140525142586640,,InApp,Games,Native,PG-13,6,21.43
140525142579792,2024-09-26,InApp,Games,Native,PG-13,6,15.96
140525142581776,2024-08-29,InApp,Games,Native,PG-17,4,23.79
140525142575248,2024-07-03,InApp,Games,Native,PG-13,7,21.51
140525142577744,2024-05-17,InApp,Games,Native,PG-17,6,11.8
140525142588944,2024-10-31,InApp,Games,Native,PG-17,6,16.23
140525142574544,2024-01-28,InApp,Finance,Native,PG-17,10,21.92
140525142583824,2024-11-18,InApp,Finance,Native,PG-17,11,15.93
140525142582544,2024-12-13,InApp,Games,Native,PG-17,6,12.33
140525142577040,2024-08-22,InApp,Games,Native,PG-17,6,22.03
140525142586128,2024-05-27,InApp,Games,Native,PG-13,7,17.01
140525142583056,2024-06-16,InApp,Games,Native,PG-13,5,15.54
140525142582032,2024-05-21,InApp,Finance,Native,PG-13,10,20.37
140525142574032,2024-04-01,InApp,Games,Native,PG-13,6,18.35
140525142588688,2024-06-06,InApp,Games,Native,PG-13,5,16.08
140525142583312,2024-08-30,InApp,Finance,Native,PG-17,11,12.29
140525142584848,2024-08-19,InApp,Games,Native,PG-13,7,21.99
140525142575760,2024-10-15,InApp,Games,Native,PG-17,6,10.98
140525142580048,2024-02-05,InApp,Finance,Native,PG-13,,
140525142578000,2024-09-01,InApp,Finance,Native,PG-13,11,15.49
140525142573776,2024-05-31,InApp,Finance,Native,PG-13,11,20.69
140525142586896,2024-06-24,InApp,Finance,Native,PG-13,,
140525142047440,2024-06-05,InApp,Finance,Native,PG-17,9,24.19
140525142038032,2024-08-30,InApp,Games,Native,PG-13,7,16.58
140525142041552,2024-07-10,InApp,Games,Native,PG-17,5,15.03
140525142042832,2024-06-29,InApp,Games,Native,PG-13,7,18.92
140525142038288,2024-04-19,InApp,Games,Native,PG-13,5,13.69
140525142045648,2024-07-11,InApp,Games,Native,PG-13,5,17.41
140525142042064,2024-06-01,InApp,Games,Native,PG-17,6,19.71
140525142044624,2024-08-31,InApp,Games,Native,PG-13,4,17.09
140525142041040,2024-07-01,InApp,Finance,Native,PG-13,10,9.76
140525142036496,2024-04-17,InApp,Finance,Native,PG-13,10,14.74
140525142038544,2024-06-07,InApp,Finance,Native,PG-13,10,17.31
140525142045392,2024-02-15,InApp,Finance,Native,PG-17,11,14.46
140525142047696,2024-06-27,InApp,Finance,Native,PG-17,11,13.13
140525142035984,2024-08-14,InApp,Games,Native,PG-13,7,18.74
140525142033424,2024-08-14,InApp,E-commerce,Native,PG-13,13,19.15
140525142032720,2024-07-25,InApp,Games,Native,PG-13,7,15.3
140525142035472,2024-10-19,InApp,Games,Native,PG-13,7,16.99
140525142047184,2024-05-05,InApp,Finance,Native,PG-13,11,16.35
140525142036752,2024-04-28,InApp,Games,Native,PG-13,7,13.37
140525142039568,2024-02-22,InApp,Finance,Native,PG-17,9,13.58
140525142033232,2024-10-10,InApp,Finance,Native,PG-13,,
140525142043600,2024-08-22,InApp,Games,Native,PG-13,6,21.12
140525142048464,2024-03-09,InApp,Finance,Native,PG-13,,
140525142046672,2024-04-14,InApp,Games,Native,,7,14.7
140525142040784,2024-03-17,InApp,Games,Native,PG-17,5,13.53
140525142032464,2024-07-09,InApp,Finance,Native,PG-17,10,22.97
140525142044112,2024-12-11,InApp,Games,Native,PG-17,7,17.66
140525142041296,2024-06-15,InApp,Games,Native,PG-13,7,18.5
140525142034960,2024-10-16,InApp,Finance,Native,PG-13,9,18.0
140525142046160,2024-05-22,InApp,E-commerce,Native,PG-13,14,24.7
140525142037008,2024-08-31,InApp,Games,Native,PG-13,7,18.12
140525142045904,2024-04-10,InApp,Finance,Native,PG-13,10,19.65
140525142039056,2024-08-15,InApp,Games,Native,PG-13,6,15.76
140525142047952,2024-10-04,InApp,Finance,Native,PG-13,11,16.47
140525142040080,2024-09-23,InApp,Finance,Native,PG-13,9,14.97
140525142044880,2024-09-26,InApp,Games,Native,PG-13,7,15.39
140525142043088,2024-11-22,InApp,Games,Native,PG-13,6,15.07
140525142036240,2024-06-21,InApp,Games,Native,PG-17,6,12.75
140525142037520,2024-06-23,InApp,Finance,Native,PG-13,10,16.47
140525142042320,2024-06-09,InApp,Games,Native,PG-13,,
140525142037264,2024-11-16,InApp,Finance,Native,PG-17,8,14.79
140525142045136,2024-08-01,InApp,Games,Native,PG-13,5,17.64
140525142039312,2024-10-27,InApp,Games,Native,PG-13,4,15.13
140525142032976,2024-06-02,InApp,Games,Native,PG-13,6,23.34
140525142048208,2024-10-08,InApp,Finance,Native,PG-13,9,12.46
140525142048720,2024-02-08,InApp,Finance,Native,PG-17,11,18.7
140525142038800,2024-12-03,InApp,Games,Native,PG-17,7,16.82
140525142034448,2024-09-10,InApp,Games,Native,PG-13,6,13.57
140525142033680,2024-09-11,InApp,Games,Native,PG-13,6,20.47
140525142034192,2024-04-28,InApp,Finance,Native,PG-13,10,15.57
140525142046928,2024-04-23,InApp,Games,Native,PG-13,6,17.89
140525142039824,2024-09-03,InApp,Finance,Native,PG-17,11,16.04
140525142040528,2024-09-11,InApp,Games,Native,PG-17,6,18.72
140525142040336,2024-04-09,InApp,Finance,Native,PG-17,10,14.59
140525142043856,2024-05-24,InApp,Finance,Native,PG-13,10,22.19
140525142035728,2024-03-15,InApp,Games,Native,PG-17,,
140525142033936,2024-03-09,InApp,Finance,Native,PG-17,10,12.33
140525142046416,2024-06-26,InApp,Finance,Native,PG-17,9,17.26
140525142035216,2024-03-04,InApp,E-commerce,Native,PG-13,15,12.26
140525138306320,2024-05-12,InApp,Games,Native,PG-17,6,21.42
140525138309584,2024-05-10,InApp,Games,Native,PG-13,6,9.48
140525138308368,2024-06-27,InApp,Games,Native,PG-13,5,11.58
140525138303760,2024-09-06,InApp,Finance,Native,PG-17,8,17.56
140525138298704,2024-04-30,InApp,Finance,Native,PG-17,10,14.72
140525138299984,2024-05-13,InApp,Games,Native,PG-13,7,19.33
140525138303248,2024-10-11,InApp,Finance,Native,PG-17,10,22.41
140525138312016,2024-08-21,InApp,Finance,Native,PG-13,,
140525138302480,2024-12-14,InApp,Finance,Native,PG-13,10,9.03
140525138299216,2024-01-09,InApp,Games,Native,PG-17,6,19.87
140525138302224,2024-07-08,InApp,Games,Native,PG-13,7,21.65
140525138302992,2024-05-11,InApp,Games,Native,PG-13,6,12.88
140525138312528,2024-09-16,InApp,Finance,Native,PG-13,8,17.04
140525138308880,2024-11-28,InApp,Games,Native,PG-17,6,23.1
140525138301200,2024-08-21,InApp,Finance,Native,PG-13,11,16.79
140525138296912,2024-02-13,InApp,Finance,Native,PG-13,11,16.13
140525138300240,2024-07-01,InApp,Finance,Native,PG-17,10,18.85
140525138310544,2024-05-23,InApp,Finance,Native,PG-13,10,12.35
140525138308624,2024-03-09,InApp,Games,Native,PG-13,6,13.16
140525138311248,2024-07-27,InApp,Games,Native,PG-13,7,20.96
140525138308112,2024-03-29,InApp,Games,Native,PG-17,7,14.95
140525138297936,2024-08-09,InApp,Finance,Native,,10,10.23
140525138305808,2024-05-19,InApp,Finance,Native,PG-17,10,13.35
140525138297424,2024-06-23,InApp,Finance,Native,PG-13,8,17.52
140525138309136,2024-05-03,InApp,Finance,Native,PG-13,11,22.9
140525138301456,2024-07-28,InApp,Games,Native,PG-13,7,12.59
140525138305296,2024-10-29,InApp,Games,Native,PG-17,5,20.07
140525138310096,2024-03-31,InApp,Games,Native,PG-13,7,19.83
140525138299472,2024-05-29,InApp,Finance,Native,PG-13,10,16.8
140525138304528,2024-09-23,InApp,Games,Native,PG-17,7,12.4
140525138310992,2024-12-04,InApp,Games,Native,PG-17,4,13.06
140525138304016,2024-08-12,InApp,Games,Native,PG-13,5,16.15
140525138304784,2024-06-24,InApp,Games,Native,PG-13,6,21.6
140525138305552,2024-10-09,InApp,Finance,Native,PG-13,9,18.84
140525138309840,2024-08-24,InApp,Games,Native,PG-17,7,17.59
140525138311504,,InApp,Finance,Native,PG-17,10,10.75
140525138301712,2024-08-01,InApp,Finance,Native,PG-13,10,19.85
140525138307856,,InApp,Games,Native,PG-13,7,16.44
140525138313040,,InApp,Games,Native,PG-17,6,12.99
140525138300752,2024-05-08,InApp,Finance,Native,PG-17,11,13.87
140525138301968,2024-11-16,InApp,Games,Native,PG-13,6,18.14
140525138305040,2024-06-27,InApp,Finance,Native,PG-13,11,17.51
140525138297680,2024-02-05,InApp,Games,Native,PG-13,7,20.56
140525138306576,2024-10-23,InApp,Finance,Native,PG-17,9,12.86
140525138312784,2024-08-09,InApp,Games,Native,PG-17,7,13.95
140525138307600,2024-01-30,InApp,Finance,Native,PG-13,11,15.92
140525138298448,2024-01-13,InApp,Games,Native,PG-17,7,9.79
140525138303504,2024-07-19,InApp,Games,Native,PG-13,6,19.32
140525138311760,2024-11-22,InApp,Games,Native,PG-13,6,13.04
140525138306832,2024-06-10,InApp,Games,Native,PG-17,6,16.54
140525138310800,2024-07-14,InApp,Finance,Native,PG-13,9,15.58
140525138300944,2024-08-11,InApp,Games,Native,PG-13,6,23.11
140525138298192,2024-08-05,InApp,Finance,Native,PG-13,10,15.84
140525138306064,2024-07-13,InApp,Games,Native,PG-17,7,9.67
140525138309392,2024-06-30,InApp,Games,Native,,6,23.91
140525138297168,2024-08-02,InApp,Games,Native,PG-13,6,21.57
140525138302736,2024-10-25,InApp,Finance,Native,PG-17,11,10.66
140525138307344,2024-06-03,InApp,Finance,Native,PG-13,9,11.42
140525138304272,2024-03-26,InApp,Games,Native,PG-17,7,14.04
140525138299728,,InApp,Games,Native,PG-13,5,14.3
140525138307088,2024-03-29,InApp,Games,Native,PG-13,4,18.97
140525138300496,2024-05-21,InApp,Finance,Native,PG-17,9,13.01
140525138298960,2024-07-03,InApp,Games,Native,PG-13,5,12.79
140525138312272,2024-07-24,InApp,Finance,Native,PG-17,11,21.57
140525138310352,2024-09-27,InApp,Finance,Native,PG-17,10,21.04
140525178302480,2024-04-17,InApp,Finance,Native,PG-17,10,16.73
140525178291792,2024-05-15,InApp,Games,Native,PG-17,6,23.65
140525178297680,2024-09-05,InApp,Finance,Native,PG-13,8,13.2
140525178305488,2024-05-08,InApp,Finance,Native,PG-13,10,22.0
140525178295888,2024-08-10,InApp,E-commerce,Native,PG-13,,
140525178292048,2024-09-08,InApp,Finance,Native,PG-13,10,21.71
140525178293072,2024-11-07,InApp,Games,Native,PG-13,4,15.1
140525178299664,2024-07-05,InApp,E-commerce,Native,PG-17,12,22.58
140525178293328,2024-05-20,InApp,Finance,Native,PG-13,11,11.39
140525178301968,2024-06-02,InApp,Finance,Native,PG-13,11,23.41
140525178304528,2024-01-09,InApp,Games,Native,PG-13,6,21.69
140525178305040,2024-07-15,InApp,Finance,Native,PG-13,9,19.9
140525178302224,2024-03-04,InApp,Games,Native,PG-17,7,21.11
140525178306512,2024-08-07,InApp,Finance,Native,PG-13,10,20.31
140525178300688,2024-05-31,InApp,Games,Native,PG-17,7,24.76
140525178298960,2024-07-25,InApp,Finance,Native,PG-17,10,13.95
140525178295632,2024-12-26,InApp,Games,Native,PG-17,5,22.64
140525178298704,2024-12-15,InApp,Games,Native,PG-17,,
140525178301200,2024-06-03,InApp,Games,Native,R,7,10.06
140525178298192,2024-06-18,InApp,Games,Native,PG-13,3,20.76
140525178291024,2024-09-10,InApp,Games,Native,PG-13,7,11.36
140525178296400,2024-02-12,InApp,Games,Native,PG-13,7,18.94
140525178300944,2024-08-27,InApp,Finance,Native,PG-17,11,22.48
140525178304272,2024-05-24,InApp,Finance,Native,PG-13,,
140525178303504,2024-04-25,InApp,Finance,Native,PG-13,10,16.22
140525178290832,2024-03-25,InApp,Games,Native,PG-17,5,17.14
140525178296656,2024-10-04,InApp,Finance,Native,PG-17,8,20.9
140525178294096,2024-05-26,InApp,Finance,Native,PG-17,11,14.77
140525178290320,2024-08-16,InApp,Finance,Native,PG-13,10,19.87
140525178301712,2024-10-06,InApp,Finance,Native,PG-13,10,14.14
140525178293584,2024-08-01,InApp,Games,Native,PG-13,5,11.29
140525178297936,2024-11-28,InApp,Finance,Native,PG-13,11,20.81
140525178291280,2024-06-29,InApp,Games,Native,PG-13,7,21.76
140525178292816,2024-04-30,InApp,Games,Native,PG-17,7,15.34
140525178304784,2024-04-08,InApp,Games,Native,PG-13,,
140525178305232,2024-04-30,InApp,Games,Native,PG-13,7,24.07
140525178299408,2024-09-27,InApp,Finance,Native,PG-13,10,11.04
140525178298448,2024-12-20,InApp,Games,Native,PG-13,,
140525178292304,2024-08-21,InApp,E-commerce,Native,PG-13,15,18.05
140525178297168,2024-04-10,InApp,Finance,Native,PG-17,11,22.27
140525178299216,2024-11-06,InApp,E-commerce,Native,PG-17,13,19.57
140525178301456,2024-10-24,InApp,Games,Native,PG-13,6,17.06
140525178306000,2024-10-16,InApp,Finance,Native,PG-13,,
140525178300176,2024-07-22,InApp,E-commerce,Native,PG-13,15,21.45
140525178295120,2024-08-04,InApp,Finance,Native,PG-13,8,16.6
140525178304016,2024-11-09,InApp,Finance,Native,PG-17,,
140525178299920,2024-05-22,InApp,Games,Native,PG-13,5,19.7
140525178303248,2024-01-18,InApp,Finance,Native,PG-17,11,23.98
140525178303760,2024-02-25,InApp,Games,Native,PG-13,6,15.26
140525178294608,2024-06-12,InApp,Finance,Native,PG-13,10,14.86
140525178296144,2024-08-21,InApp,Games,Native,PG-13,7,15.58
140525178300432,2024-08-17,InApp,Finance,Native,PG-13,11,14.36
140525178292560,2024-08-13,InApp,Finance,Native,PG-17,9,12.39
140525178306256,2024-10-06,InApp,Finance,Native,PG-17,10,12.64
140525178290576,2024-06-08,InApp,Finance,Native,PG-13,10,15.94
140525178291536,2024-03-24,InApp,Games,Native,PG-13,7,23.29
140525178294352,2024-06-11,InApp,Games,Native,PG-13,5,14.67
140525178302992,2024-07-29,InApp,Finance,Native,PG-13,,
140525178296912,2024-04-08,InApp,E-commerce,Native,PG-17,,
140525178295376,2024-01-20,InApp,Games,Native,PG-13,6,21.09
140525178305744,2024-05-21,InApp,Games,Native,PG-13,7,12.05
140525178302736,2024-08-06,InApp,E-commerce,Native,PG-13,14,10.03
140525178294864,2024-10-27,InApp,Finance,Native,PG-13,9,15.82
140525178293840,2024-07-16,InApp,Finance,Native,PG-13,11,22.54
140525134759696,2024-06-03,InApp,Finance,Native,PG-17,11,17.93
140525134759440,2024-08-21,InApp,Games,Native,PG-17,7,16.34
140525134762960,2024-12-13,InApp,Games,Native,PG-17,6,20.67
140525134762448,2024-11-28,InApp,Finance,Native,PG-13,10,13.62
140525134766096,2024-08-11,InApp,Finance,Native,PG-13,10,24.59
140525134770896,2024-05-26,InApp,Finance,Native,PG-17,10,24.69
140525134758160,2024-08-15,InApp,Finance,Native,PG-13,9,20.61
140525134770128,2024-06-23,InApp,Finance,Native,PG-13,10,16.81
140525134758672,2024-06-17,InApp,Games,Native,PG-13,7,13.71
140525134769616,2024-06-23,InApp,Games,Native,PG-17,6,18.12
140525134764112,2024-08-29,InApp,Finance,Native,PG-13,10,19.23
140525134764560,2024-07-15,InApp,Games,Native,PG-13,7,17.28
140525134769872,2024-04-28,InApp,Games,Native,PG-13,7,11.5
140525134771152,2024-05-15,InApp,Games,Native,PG-13,6,24.0
140525134767568,2024-05-07,InApp,Finance,Native,PG-17,8,16.02
140525134758928,2024-09-16,InApp,Games,Native,PG-13,6,17.78
140525134769104,2024-07-05,InApp,Games,Native,PG-13,7,21.51
140525134773200,2024-11-10,InApp,Games,Native,,7,15.01
140525134762704,2024-10-02,InApp,Games,Native,PG-13,7,9.82
140525134760464,2024-07-13,InApp,Games,Native,PG-13,5,11.36
140525134763152,2024-03-09,InApp,Games,Native,PG-17,7,23.65
140525134760720,2024-10-06,InApp,Games,Native,PG-13,,
140525134773456,2024-08-16,InApp,Finance,Native,PG-13,11,17.33
140525134765584,2024-08-20,InApp,Games,Native,PG-13,7,11.13
140525134761680,2024-10-26,InApp,Finance,Native,PG-13,10,14.64
140525134772176,2024-05-05,InApp,Finance,Native,PG-17,,
140525134772688,2024-07-03,InApp,Finance,Native,PG-13,10,18.22
140525134765072,2024-06-15,InApp,Finance,Native,PG-13,11,16.75
140525134762192,2024-03-08,InApp,Finance,Native,,,
140525134769360,2024-08-28,InApp,Games,Native,PG-13,5,15.17
140525134773712,2024-04-21,InApp,Games,Native,PG-17,6,10.42
140525134765328,2024-07-31,InApp,Games,Native,PG-13,7,17.2
140525134767312,2024-07-27,InApp,Games,Native,PG-13,5,13.9
140525134767056,2024-08-25,InApp,Games,Native,PG-13,6,11.04
140525134771408,2024-06-10,InApp,Games,Native,PG-13,7,24.03
140525134763856,2024-06-23,InApp,Games,Native,PG-13,6,11.61
140525134770384,2024-01-11,InApp,Finance,Native,PG-13,11,14.39
140525134764816,2024-04-10,InApp,Finance,Native,PG-17,9,24.39
140525134759952,2024-05-29,InApp,E-commerce,Native,PG-13,14,16.44
140525134758416,,InApp,Games,Native,PG-13,5,15.12
140525134765840,2024-08-10,InApp,Finance,Native,PG-17,10,21.34
140525134768336,2024-02-22,InApp,Finance,Native,PG-13,11,24.5
140525134764304,2024-03-25,InApp,Finance,Native,PG-17,9,18.13
140525134772432,2024-07-20,InApp,Games,Native,PG-17,6,16.21
140525134774224,2024-03-20,InApp,Games,Native,PG-13,5,16.84
140525134771920,2024-01-03,InApp,Games,Native,PG-13,7,18.83
140525134760208,2024-07-14,InApp,Finance,Native,PG-13,11,20.01
140525134763344,2024-10-13,InApp,Finance,Native,PG-13,11,21.34
140525134767824,2024-02-28,InApp,Games,Native,PG-13,7,12.62
140525134768848,2024-12-01,InApp,Finance,Native,PG-13,10,16.45
140525134761424,2024-07-15,InApp,Finance,Native,PG-17,11,18.97
140525134768592,2024-08-02,InApp,Finance,Native,PG-17,11,12.16
140525134773968,2024-11-01,InApp,Games,Native,PG-17,6,16.86
140525134766352,2024-06-09,InApp,Finance,Native,PG-17,11,18.03
140525134772944,2024-05-27,InApp,Games,Native,,7,19.82
140525134770640,2024-05-10,InApp,Games,Native,PG-17,6,16.97
140525134766608,2024-09-10,InApp,Games,Native,PG-13,4,20.46
140525134768080,2024-09-02,InApp,Games,Native,PG-13,6,20.67
140525134761936,2024-09-29,InApp,E-commerce,Native,PG-13,13,13.49
140525134771664,2024-11-10,InApp,Games,Native,PG-17,5,9.53
140525134766864,2024-05-22,InApp,Finance,Native,PG-13,,
140525134759184,2024-09-01,InApp,Finance,Native,PG-17,11,18.03
140525136577360,2024-05-22,InApp,Finance,Native,,9,23.76
140525136591440,2024-06-09,InApp,Finance,Native,PG-17,10,17.36
140525136590416,2024-04-18,InApp,Finance,Native,PG-17,9,14.11
140525136582864,2024-02-08,InApp,Games,Native,PG-13,6,21.42
140525136591696,2024-08-14,InApp,Finance,Native,PG-13,10,13.4
140525136590160,2024-05-29,InApp,Finance,Native,PG-13,11,14.18
140525136583120,2024-12-26,InApp,Games,Native,PG-13,6,18.54
140525136582096,2024-08-09,InApp,Finance,Native,PG-13,9,18.06
140525136589968,2024-07-05,InApp,Finance,Native,PG-13,10,20.36
140525136586896,2024-09-08,InApp,Games,Native,PG-13,7,17.29
140525136578832,2024-12-22,InApp,Finance,Native,PG-13,10,15.93
140525136592720,2024-01-30,InApp,Games,Native,PG-13,7,14.8
140525136579600,2024-03-24,InApp,Finance,Native,PG-17,9,12.95
140525136578384,2024-06-27,InApp,Games,Native,PG-17,,
140525136581840,,InApp,Finance,Native,PG-13,10,19.88
140525136585680,2024-03-29,InApp,Finance,Native,PG-13,10,21.09
140525136585424,2024-02-23,InApp,Games,Native,PG-13,,
140525136580560,2024-03-25,InApp,Finance,Native,PG-13,10,21.69
140525136577616,2024-09-02,InApp,Games,Native,PG-13,6,12.43
140525136584400,2024-08-27,InApp,Games,Native,PG-17,5,19.62
140525136580048,2024-07-05,InApp,Finance,Native,PG-13,10,19.64
140525136580816,2024-04-29,InApp,Games,Native,PG-13,6,23.07
140525136592208,2024-03-04,InApp,Games,Native,PG-13,7,15.43
140525136584912,2024-04-14,InApp,Finance,Native,PG-13,11,13.21
140525136587664,2024-08-08,InApp,Games,Native,PG-13,6,13.28
140525136587152,2024-06-20,InApp,Games,Native,PG-17,5,11.97
140525136585936,2024-09-03,InApp,Games,Native,PG-13,6,14.71
140525136578640,2024-06-30,InApp,Games,Native,,6,9.59
140525136589456,2024-08-24,InApp,Finance,Native,R,9,17.79
140525136583632,2024-07-29,InApp,E-commerce,Native,PG-17,15,19.64
140525136580304,2024-07-28,InApp,Games,Native,PG-17,5,12.29
140525136585168,2024-04-05,InApp,Games,Native,PG-13,6,10.97
140525136577104,2024-01-21,InApp,Games,Native,PG-17,7,10.72
140525136584144,2024-06-03,InApp,Finance,Native,PG-17,11,17.61
140525136589712,2024-09-04,InApp,Finance,Native,PG-13,11,18.3
140525136581584,2024-03-16,InApp,Games,Native,PG-13,6,20.95
140525136591952,2024-08-27,InApp,Games,Native,PG-13,,
140525136589200,2024-09-01,InApp,Games,Native,PG-17,7,10.16
140525136587408,2024-08-17,InApp,Finance,Native,PG-17,10,11.99
140525136579088,2024-06-19,InApp,Games,Native,PG-17,7,20.71
140525136592464,2024-11-01,InApp,Finance,Native,PG-17,11,13.76
140525136590928,2024-07-17,InApp,Finance,Native,PG-17,9,16.05
140525136576656,2024-10-22,InApp,Games,Native,PG-17,5,23.87
140525136583376,2024-02-18,InApp,E-commerce,Native,R,13,24.9
140525136582608,2024-02-01,InApp,Finance,Native,,10,15.58
140525136582352,2024-07-30,InApp,Games,Native,PG-13,7,23.32
140525136588688,2024-07-26,InApp,Finance,Native,PG-13,10,19.74
140525136583888,2024-08-01,InApp,Games,Native,PG-13,7,15.89
140525136579344,2024-11-07,InApp,Finance,Native,,10,10.1
140525136576848,2024-06-20,InApp,E-commerce,Native,PG-13,13,13.62
140525136578128,2024-07-06,InApp,Finance,Native,PG-13,9,11.7
140525136581328,2024-05-22,InApp,Games,Native,PG-17,5,16.08
140525136587920,2024-02-25,InApp,Games,Native,PG-13,6,10.43
140525136577872,2024-06-16,InApp,Finance,Native,PG-17,10,20.07
140525136586384,2024-10-07,InApp,Games,Native,PG-17,7,18.98
140525136579792,2024-06-27,InApp,Games,Native,PG-17,6,20.12
140525136581072,2024-03-23,InApp,Finance,Native,PG-13,,
140525136584656,2024-01-30,InApp,Games,Native,PG-17,6,16.48
140525136586640,2024-08-16,InApp,E-commerce,Native,PG-13,,
140525136590672,2024-05-23,InApp,Finance,Native,PG-13,10,16.13
140525136586192,2024-01-08,InApp,Games,Native,PG-17,7,18.86
140525136588176,2024-07-06,InApp,Finance,Native,PG-17,10,12.85
